Price,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOG,MSFT,AAPL,AMZN,GOOG,MSFT,AAPL,AMZN,GOOG,MSFT,AAPL,AMZN,GOOG,MSFT,AAPL,AMZN,GOOG,MSFT,AAPL,AMZN,GOOG,MSFT
Date,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-02,269.7575988769531,242.9600067138672,344.6571960449219,422.4058837890625,270.010009765625,242.9600067138672,344.8999938964844,423.3699951171875,270.489990234375,245.6300048828125,345.1650085449219,430.739990234375,259.2099914550781,238.1699981689453,336.010009765625,422.25,260.0299987792969,238.30999755859375,336.54998779296875,430.239990234375,73913400,37546100,22775200,42219900
2026-02-03,269.22808837890625,238.6199951171875,340.4601745605469,410.2735595703125,269.4800109863281,238.6199951171875,340.70001220703125,411.2099914550781,271.8800048828125,246.35000610351562,350.1499938964844,422.04998779296875,267.6099853515625,235.4499969482422,338.5899963378906,408.55999755859375,269.20001220703125,244.97999572753906,348.5150146484375,422.010009765625,64394700,53831300,25786500,61424100
2026-02-04,276.23150634765625,232.99000549316406,333.1053161621094,413.2467956542969,276.489990234375,232.99000549316406,333.3399963378906,414.19000244140625,278.95001220703125,238.86000061035156,344.25,419.79998779296875,272.2900085449219,231.82000732421875,329.3699951171875,409.239990234375,272.2900085449219,238.86000061035156,343.7550048828125,411.0,90545700,51299900,36991100,45012400
2026-02-05,275.6520690917969,222.69000244140625,331.09674072265625,392.7735290527344,275.9100036621094,222.69000244140625,331.3299865722656,393.6700134277344,279.5,226.30999755859375,332.6440124511719,408.29998779296875,273.2300109863281,220.3800048828125,306.9200134277344,392.32000732421875,278.1300048828125,224.91000366210938,313.20001220703125,407.44000244140625,52977400,103509200,51842000,66289200
2026-02-06,277.8599853515625,210.32000732421875,322.87255859375,400.22650146484375,278.1199951171875,210.32000732421875,323.1000061035156,401.1400146484375,280.9100036621094,211.44000244140625,330.6400146484375,401.7900085449219,276.92999267578125,200.30999755859375,320.1499938964844,392.9200134277344,277.1199951171875,202.6999969482422,327.3500061035156,399.1700134277344,50453400,179210900,33877000,53515300
2026-02-09,274.6199951171875,208.72000122070312,324.171630859375,412.65814208984375,274.6199951171875,208.72000122070312,324.3999938964844,413.6000061035156,278.20001220703125,212.80999755859375,327.739990234375,414.8900146484375,271.70001220703125,203.35000610351562,317.70001220703125,400.8699951171875,277.9100036621094,208.97000122070312,321.239990234375,404.8500061035156,44623400,91178400,26103300,45480500
2026-02-10,273.67999267578125,206.9600067138672,318.40570068359375,412.328857421875,273.67999267578125,206.9600067138672,318.6300048828125,413.2699890136719,275.3699951171875,212.64999389648438,321.6300048828125,423.67999267578125,272.94000244140625,206.41000366210938,314.6600036621094,412.70001220703125,274.8900146484375,208.8000030517578,320.9100036621094,419.6199951171875,34376900,67175000,25281900,44857900
2026-02-11,275.5,204.0800018310547,311.1108093261719,403.4491271972656,275.5,204.0800018310547,311.3299865722656,404.3699951171875,280.17999267578125,208.57000732421875,321.0450134277344,416.4599914550781,274.45001220703125,202.49000549316406,310.1300048828125,401.010009765625,274.70001220703125,208.05999755859375,318.9599914550781,416.17999267578125,51931300,65545500,24008100,42491000
2026-02-12,261.7300109863281,199.60000610351562,309.1521911621094,400.9248962402344,261.7300109863281,199.60000610351562,309.3699951171875,401.8399963378906,275.7200012207031,203.9600067138672,316.4800109863281,406.20001220703125,260.17999267578125,197.55999755859375,308.1499938964844,398.010009765625,275.5899963378906,203.9600067138672,312.3500061035156,405.0,81077200,83975400,28194000,40802400
2026-02-13,255.77999877929688,198.7899932861328,305.8045654296875,400.4060974121094,255.77999877929688,198.7899932861328,306.0199890136719,401.32000732421875,262.2300109863281,201.16000366210938,308.8900146484375,405.5400085449219,255.4499969482422,197.27999877929688,303.8999938964844,398.04998779296875,262.010009765625,198.8800048828125,307.9849853515625,404.45001220703125,56290700,66321600,20236000,34091600
2026-02-17,263.8800048828125,201.14999389648438,302.6068115234375,395.95623779296875,263.8800048828125,201.14999389648438,302.82000732421875,396.8599853515625,266.2900085449219,201.74000549316406,304.8900146484375,400.5199890136719,255.5399932861328,196.0,296.8999938964844,394.5299987792969,258.04998779296875,198.1300048828125,300.6400146484375,399.2200012207031,58469100,69879200,23750800,32078800
2026-02-18,264.3500061035156,204.7899932861328,303.7260437011719,398.69000244140625,264.3500061035156,204.7899932861328,303.94000244140625,399.6000061035156,266.82000732421875,206.86000061035156,305.9100036621094,402.55999755859375,262.45001220703125,201.50999450683594,301.9800109863281,396.32000732421875,263.6000061035156,202.07000732421875,302.4320068359375,398.1300048828125,34203300,51003300,15847700,23223400
2026-02-19,260.5799865722656,204.86000061035156,303.3462829589844,398.4599914550781,260.5799865722656,204.86000061035156,303.55999755859375,398.4599914550781,264.4800109863281,205.63999938964844,306.0299987792969,404.42999267578125,260.04998779296875,202.80999755859375,300.6700134277344,396.6700134277344,262.6000061035156,203.8000030517578,302.5199890136719,400.69000244140625,30845300,35669600,13448600,28234000
2026-02-20,264.5799865722656,210.11000061035156,314.6783142089844,397.2300109863281,264.5799865722656,210.11000061035156,314.8999938964844,397.2300109863281,264.75,211.1699981689453,316.760009765625,400.1199951171875,258.1600036621094,203.75,304.4200134277344,395.1600036621094,258.9700012207031,204.75999450683594,304.79998779296875,396.1099853515625,42070500,65881600,33663100,34015200
2026-02-23,266.17999267578125,205.27000427246094,311.4705810546875,384.4700012207031,266.17999267578125,205.27000427246094,311.69000244140625,384.4700012207031,269.42999267578125,208.42999267578125,319.4549865722656,395.3599853515625,263.3800048828125,203.11000061035156,309.989990234375,383.1000061035156,263.489990234375,208.10000610351562,319.1400146484375,395.0,37308200,53581500,17641200,43238300
2026-02-24,272.1400146484375,208.55999755859375,310.7011413574219,389.0,272.1400146484375,208.55999755859375,310.9200134277344,389.0,274.8900146484375,210.36000061035156,312.3699951171875,389.3599853515625,267.7099914550781,203.25,306.0899963378906,381.7099914550781,267.8599853515625,205.47000122070312,310.6400146484375,384.1400146484375,47014600,41137200,15040700,33884700
2026-02-25,274.2300109863281,210.63999938964844,312.80963134765625,400.6000061035156,274.2300109863281,210.63999938964844,313.0299987792969,400.6000061035156,274.94000244140625,211.58999633789062,313.6600036621094,401.4700012207031,271.04998779296875,208.92999267578125,309.3599853515625,390.1600036621094,271.7799987792969,210.4600067138672,312.1199951171875,390.5299987792969,33714300,41346400,20209100,43625500
2026-02-26,272.95001220703125,207.9199981689453,306.93377685546875,401.7200012207031,272.95001220703125,207.9199981689453,307.1499938964844,401.7200012207031,276.1099853515625,211.0500030517578,313.0,407.489990234375,270.79998779296875,205.35000610351562,302.4100036621094,398.739990234375,274.95001220703125,210.72999572753906,312.80499267578125,404.7099914550781,32345100,47756800,22380000,34405900
2026-02-27,264.17999267578125,210.0,311.21075439453125,392.739990234375,264.17999267578125,210.0,311.42999267578125,392.739990234375,272.80999755859375,210.3300018310547,312.0799865722656,396.82000732421875,262.8900146484375,205.1999969482422,303.59100341796875,389.8800048828125,272.80999755859375,206.8300018310547,303.94000244140625,390.8800048828125,72366500,57422800,33389200,51367200
2026-03-02,264.7200012207031,208.38999938964844,306.1443176269531,398.54998779296875,264.7200012207031,208.38999938964844,306.3599853515625,398.54998779296875,266.5299987792969,209.72999572753906,308.1400146484375,401.19000244140625,260.20001220703125,203.4600067138672,301.05999755859375,390.6300048828125,262.4100036621094,204.5500030517578,302.9649963378906,392.8599853515625,41827900,46001000,21854400,35474900
2026-03-03,263.75,208.72999572753906,303.3462829589844,403.92999267578125,263.75,208.72999572753906,303.55999755859375,403.92999267578125,265.55999755859375,209.17999267578125,303.94000244140625,406.70001220703125,260.1300048828125,202.47999572753906,296.6990051269531,392.6700134277344,263.4800109863281,203.10000610351562,298.4200134277344,393.1400146484375,38568900,43184900,20361100,38199200
2026-03-04,262.5199890136719,216.82000732421875,303.23638916015625,405.20001220703125,262.5199890136719,216.82000732421875,303.45001220703125,405.20001220703125,266.1499938964844,217.5399932861328,305.4599914550781,411.0299987792969,261.4200134277344,210.14999389648438,300.79998779296875,400.30999755859375,264.6499938964844,210.47000122070312,302.68499755859375,401.2699890136719,39803100,54731100,20015600,35808000
2026-03-05,260.2900085449219,218.94000244140625,300.6981506347656,410.67999267578125,260.2900085449219,218.94000244140625,300.9100036621094,410.67999267578125,261.55999755859375,220.47000122070312,303.3699951171875,411.6099853515625,257.25,215.58999633789062,298.07000732421875,404.3999938964844,260.7900085449219,215.97999572753906,303.20001220703125,404.4200134277344,49658600,60943400,22643900,39001300
2026-03-06,257.4599914550781,213.2100067138672,298.0899963378906,408.9599914550781,257.4599914550781,213.2100067138672,298.29998779296875,408.9599914550781,258.7699890136719,217.32000732421875,300.3299865722656,413.04998779296875,254.3699951171875,212.52999877929688,295.25,408.510009765625,258.6300048828125,214.99000549316406,296.0719909667969,409.20001220703125,41120000,51152700,17598000,31123900
2026-03-09,259.8800048828125,213.49000549316406,306.010009765625,409.4100036621094,259.8800048828125,213.49000549316406,306.010009765625,409.4100036621094,261.1499938964844,213.82000732421875,306.5,410.2099914550781,253.67999267578125,207.11000061035156,293.92999267578125,403.5,255.69000244140625,210.4499969482422,294.135009765625,404.9200134277344,38218500,54642900,19632700,30131900
2026-03-10,260.8299865722656,214.3300018310547,306.92999267578125,405.760009765625,260.8299865722656,214.3300018310547,306.92999267578125,405.760009765625,262.4800109863281,215.64999389648438,309.1499938964844,410.20001220703125,256.95001220703125,212.42999267578125,305.30999755859375,402.92999267578125,257.6499938964844,214.19000244140625,305.875,410.0299987792969,30590800,35678800,14386400,31706400
2026-03-11,260.80999755859375,212.64999389648438,308.4200134277344,404.8800048828125,260.80999755859375,212.64999389648438,308.4200134277344,404.8800048828125,262.1300048828125,217.0,311.0690002441406,409.010009765625,259.54998779296875,211.35000610351562,305.8399963378906,401.5899963378906,261.0899963378906,215.7100067138672,306.29998779296875,405.57000732421875,26218900,34199300,13376700,25512100
2026-03-12,255.75999450683594,209.52999877929688,303.2099914550781,401.8599853515625,255.75999450683594,209.52999877929688,303.2099914550781,401.8599853515625,258.95001220703125,211.7100067138672,308.6400146484375,406.1199951171875,254.17999267578125,208.14999389648438,300.8399963378906,401.7099914550781,258.6600036621094,210.38999938964844,306.2099914550781,404.6300048828125,40794000,44349500,15610200,27263900
2026-03-13,250.1199951171875,207.6699981689453,301.4599914550781,395.54998779296875,250.1199951171875,207.6699981689453,301.4599914550781,395.54998779296875,256.3299865722656,210.55999755859375,307.260009765625,404.79998779296875,249.52000427246094,206.22000122070312,299.7799987792969,394.25,255.47999572753906,209.61000061035156,306.6549987792969,401.0,36930000,35662100,16857500,26848000
2026-03-16,252.82000732421875,211.74000549316406,304.4200134277344,399.95001220703125,252.82000732421875,211.74000549316406,304.4200134277344,399.95001220703125,253.88999938964844,212.72000122070312,305.57000732421875,400.6300048828125,249.8800048828125,207.4499969482422,301.80999755859375,394.7900085449219,252.11000061035156,208.35000610351562,303.6000061035156,398.07000732421875,32074200,42209300,14822000,27733700
2026-03-17,254.22999572753906,215.1999969482422,309.4100036621094,399.4100036621094,254.22999572753906,215.1999969482422,309.4100036621094,399.4100036621094,255.1300048828125,215.6999969482422,310.04998779296875,404.3999938964844,252.17999267578125,212.42999267578125,304.3500061035156,397.75,252.9600067138672,212.82000732421875,304.6700134277344,400.2699890136719,32361600,44969900,14423600,26228300
2026-03-18,249.94000244140625,209.8699951171875,306.29998779296875,391.7900085449219,249.94000244140625,209.8699951171875,306.29998779296875,391.7900085449219,254.94000244140625,215.13999938964844,310.75,398.0,249.0,208.8300018310547,305.5450134277344,391.0,252.6300048828125,213.92999267578125,307.9049987792969,397.1300048828125,35757900,37846600,13848400,25908500
2026-03-19,248.9600067138672,208.75999450683594,305.7300109863281,389.0199890136719,248.9600067138672,208.75999450683594,305.7300109863281,389.0199890136719,251.8300018310547,209.1199951171875,306.67999267578125,392.489990234375,247.3000030517578,206.0500030517578,301.0,387.05999755859375,249.39999389648438,207.05999755859375,303.2099914550781,390.1000061035156,34864100,36440600,15399700,25138800
2026-03-20,247.99000549316406,205.3699951171875,298.7900085449219,381.8699951171875,247.99000549316406,205.3699951171875,298.7900085449219,381.8699951171875,249.1999053955078,207.53990173339844,304.3699951171875,387.0,246.0,204.3159942626953,296.760009765625,380.1199951171875,248.11000061035156,207.5,304.135009765625,386.260009765625,87981315,55381136,34103002,46929374
